Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),Environment:Wind Speed [m/s](Hourly),Environment:Wind Direction [deg](Hourly),ZONE:Zone Mean Air Temperature [C](Hourly) 
 05/25  03:00:00,13.3,4.26666666666667,274.166666666667,28.9376394500151 
 05/25  04:00:00,13.65,2.08333333333333,188.333333333333,28.7279137348099 
 05/25  05:00:00,13.2583333333333,2.51666666666667,205.833333333333,28.5183751332145 
 05/25  06:00:00,14.725,3.30833333333333,172.5,28.725740686282 
 05/25  07:00:00,19.0166666666667,2.16666666666667,51.6666666666667,29.4124653260425 
 05/25  08:00:00,21.7416666666667,3.95,208.333333333333,30.0143193933832 
 05/25  09:00:00,22.8416666666667,6.28333333333333,350.,30.44413562311 
 05/25  10:00:00,23.65,6.40833333333333,344.166666666667,31.0624511402979 
 05/25  11:00:00,24.5416666666667,6.2,340.,31.7766282568852 
 05/25  12:00:00,25.9916666666667,6.78333333333333,334.166666666667,32.5030926595806 
 05/25  13:00:00,26.9916666666667,7.2,300.833333333333,33.1933934504532 
 05/25  14:00:00,26.2666666666667,8.13333333333333,268.333333333333,34.3302371288855 
 05/25  15:00:00,24.9,9.38333333333333,260.,35.857015591908 
 05/25  16:00:00,24.75,10.0916666666667,265.833333333333,37.1869847284354 
 05/25  17:00:00,24.3583333333333,9.425,264.166666666667,37.5471299726701 
 05/25  18:00:00,22.9083333333333,8.8,265.833333333333,37.2412177213755 
 05/25  19:00:00,19.6333333333333,8.15833333333333,275.833333333333,35.7500301966368 
 05/25  20:00:00,16.1666666666667,6.24166666666667,285.833333333333,33.4901575463876 
 05/25  21:00:00,15.,4.26666666666667,290.,32.3409089270815 
 05/25  22:00:00,15.,2.725,272.5,31.820100415423 
 05/25  23:00:00,14.3583333333333,0.875,108.333333333333,31.3962418703442 
 05/25  24:00:00,13.55,0.875,163.333333333333,30.9929298818005 
 05/26  01:00:00,13.3,3.65833333333333,215.833333333333,30.630443767062 
 05/26  02:00:00,13.3,3.975,164.166666666667,30.3280193151291 
 05/26  03:00:00,13.0083333333333,4.61666666666667,160.,30.0563801318298 
 05/26  04:00:00,12.8,5.99166666666667,171.666666666667,29.7823965123873 
 05/26  05:00:00,12.8,4.975,191.666666666667,29.559884862258 
 05/26  06:00:00,13.0916666666667,2.93333333333333,182.5,29.7203557323221 
 05/26  07:00:00,13.9416666666667,2.1,193.333333333333,29.8741383896363 
 05/26  08:00:00,14.1083333333333,3.90833333333333,215.833333333333,30.2345041984773 
 05/26  09:00:00,14.1916666666667,5.78333333333333,202.5,30.9273064470627 
 05/26  10:00:00,14.75,6.2,190.,31.4268700633231 
 05/26  11:00:00,15.,7.36666666666667,195.833333333333,32.0120851680407 
 05/26  12:00:00,14.65,8.55,211.666666666667,32.0362267732769 
 05/26  13:00:00,14.75,7.28333333333333,231.666666666667,32.2610314466572 
 05/26  14:00:00,14.3583333333333,6.49166666666667,228.333333333333,32.0451779976935 
 05/26  15:00:00,13.55,7.575,231.666666666667,31.6589557067346 
 05/26  16:00:00,13.3,8.55,240.,31.3130995711163 
 05/26  17:00:00,13.0083333333333,8.45,245.833333333333,30.8682766851409 
 05/26  18:00:00,12.8,9.13333333333333,244.166666666667,30.3059847373974 
 05/26  19:00:00,12.8,9.50833333333333,245.833333333333,29.7319643064789 
 05/26  20:00:00,12.45,9.88333333333333,244.166666666667,29.2332114414343 
 05/26  21:00:00,12.2,9.425,240.,28.8738866759091 
 05/26  22:00:00,11.9083333333333,8.15833333333333,240.,28.6005447826627 
 05/26  23:00:00,11.7,10.4416666666667,245.833333333333,28.3323884666888 
 05/26  24:00:00,11.35,12.05,244.166666666667,28.0692622347697 
 05/27  01:00:00,11.1,10.925,245.833333333333,27.8104086169899 
 05/27  02:00:00,11.1,9.71666666666667,261.666666666667,27.5796025758229 
 05/27  03:00:00,11.1,8.36666666666667,264.166666666667,27.3576649945305 
 05/27  04:00:00,10.8083333333333,6.53333333333333,260.,27.1315568677553 
 05/27  05:00:00,10.6,5.05833333333333,248.333333333333,26.9011960927882 
 05/27  06:00:00,10.6,4.6,251.666666666667,27.0316690879083 
 05/27  07:00:00,11.5333333333333,4.30833333333333,260.,27.4826490514689 
 05/27  08:00:00,13.1916666666667,2.93333333333333,254.166666666667,27.9179300033946 
 05/27  09:00:00,14.1916666666667,2.975,255.833333333333,28.5682584174197 
 05/27  10:00:00,16.0333333333333,2.08333333333333,271.666666666667,29.0724401739207 
 05/27  11:00:00,17.55,3.74166666666667,297.5,29.6982588592068 
 05/27  12:00:00,17.8,7.15833333333333,304.166666666667,30.2692623673371 
 05/27  13:00:00,18.7333333333333,7.61666666666667,288.333333333333,30.9027105748338 
 05/27  14:00:00,19.1083333333333,7.2,285.833333333333,32.0920424869406 
 05/27  15:00:00,18.2583333333333,8.13333333333333,284.166666666667,33.6121482230749 
 05/27  16:00:00,17.1583333333333,8.8,280.,34.8606017098988 
 05/27  17:00:00,16.0583333333333,8.15833333333333,274.166666666667,35.4950377397465 
 05/27  18:00:00,14.9,6.825,270.,35.18618249608 
 05/27  19:00:00,13.7583333333333,6.2,264.166666666667,33.6153616483285 
 05/27  20:00:00,12.3666666666667,4.975,271.666666666667,31.3738080359179 
 05/27  21:00:00,11.7,5.61666666666667,262.5,30.217894793575 
 05/27  22:00:00,11.7,6.40833333333333,250.,29.6750793060852 
 05/27  23:00:00,11.35,6.2,244.166666666667,29.2488952151269 
 05/27  24:00:00,10.8083333333333,4.1,245.833333333333,28.8626967279729 
 05/28  01:00:00,10.6,2.6,238.333333333333,28.5244523438954 
 05/28  02:00:00,10.6,3.76666666666667,224.166666666667,28.2203862588992 
 05/28  03:00:00,10.25,3.14166666666667,225.833333333333,27.9265656683324 
 05/28  04:00:00,10.,2.68333333333333,206.666666666667,27.6459701267901 
 05/28  05:00:00,10.,2.16666666666667,201.666666666667,27.408601414714 
 05/28  06:00:00,10.35,0.625,87.5,27.5284638801544 
 05/28  07:00:00,11.5333333333333,0.0,0.0,28.0866688665763 
 05/28  08:00:00,13.4833333333333,0.875,29.1666666666667,28.7208497069715 
 05/28  09:00:00,15.1,2.725,44.1666666666667,29.1623731471852 
 05/28  10:00:00,16.2416666666667,3.01666666666667,28.3333333333333,29.9145687411791 
 05/28  11:00:00,16.7,4.7,160.,30.5065696940426 
 05/28  12:00:00,16.0583333333333,7.075,260.,30.8618995375675 
 05/28  13:00:00,15.25,8.63333333333333,248.333333333333,31.2661960518465 
 05/28  14:00:00,15.,8.36666666666667,245.833333333333,31.8845010077047 
 05/28  15:00:00,14.65,8.63333333333333,250.,32.9281200391729 
 05/28  16:00:00,14.4,9.3,244.166666666667,34.4081139511044 
 05/28  17:00:00,14.1083333333333,8.075,240.,35.2147869941973 
 05/28  18:00:00,12.9083333333333,7.49166666666667,234.166666666667,34.2291995153531 
 05/28  19:00:00,11.9083333333333,7.7,235.833333333333,32.9814981015393 
 05/28  20:00:00,11.35,6.24166666666667,234.166666666667,31.1444126544024 
 05/28  21:00:00,11.1,6.36666666666667,235.833333333333,30.014525379194 
 05/28  22:00:00,10.8083333333333,6.03333333333333,240.,29.4878926916665 
 05/28  23:00:00,10.6,6.36666666666667,234.166666666667,29.0692593052749 
 05/28  24:00:00,10.6,7.78333333333333,230.,28.7085843319019 
 05/29  01:00:00,10.25,6.1,235.833333333333,28.3869346007757 
 05/29  02:00:00,10.,5.24166666666667,245.833333333333,28.0958777574593 
 05/29  03:00:00,10.,5.40833333333333,244.166666666667,27.8111895615185 
 05/29  04:00:00,10.,5.78333333333333,240.,27.536656065941 
 05/29  05:00:00,10.,5.61666666666667,228.333333333333,27.2907276588441 
 05/29  06:00:00,10.35,5.49166666666667,220.,27.279168571651 
 05/29  07:00:00,10.6,5.05833333333333,243.333333333333,27.3644860924188 
 05/29  08:00:00,10.8916666666667,5.24166666666667,242.5,27.5912189870494 
 05/29  09:00:00,11.7416666666667,5.40833333333333,241.666666666667,27.9275555316356 
 05/29  10:00:00,13.1916666666667,4.55833333333333,226.666666666667,28.4629890995005 
 05/29  11:00:00,14.5416666666667,5.03333333333333,221.666666666667,29.08977547934 
 05/29  12:00:00,15.6416666666667,5.05833333333333,230.,29.657889538874 
 05/29  13:00:00,16.1,5.825,235.833333333333,30.141922062777 
 05/29  14:00:00,15.8083333333333,7.925,251.666666666667,31.2213180474356 
 05/29  15:00:00,15.25,8.8,260.,32.7380484156582 
 05/29  16:00:00,14.65,9.675,254.166666666667,34.2698048590417 
 05/29  17:00:00,13.7583333333333,10.3,250.,35.2194382455721 
 05/29  18:00:00,13.0083333333333,8.78333333333333,250.,35.3287538452668 
 05/29  19:00:00,12.1583333333333,7.40833333333333,250.,33.6600602797837 
 05/29  20:00:00,11.35,7.2,255.833333333333,31.1939095546192 
 05/29  21:00:00,11.1,6.61666666666667,254.166666666667,29.9407729464383 
 05/29  22:00:00,11.1,5.90833333333333,244.166666666667,29.3800686263069 
 05/29  23:00:00,10.8083333333333,5.40833333333333,234.166666666667,28.9384626559824 
 05/29  24:00:00,10.6,4.55833333333333,235.833333333333,28.5396543129948 
 05/30  01:00:00,10.25,2.93333333333333,187.5,28.1851706466639 
 05/30  02:00:00,10.,2.1,190.833333333333,27.8552813594619 
 05/30  03:00:00,10.,3.26666666666667,214.166666666667,27.5565112558807 
 05/30  04:00:00,9.65,2.29166666666667,221.666666666667,27.2789551386335 
 05/30  05:00:00,9.4,2.225,224.166666666667,27.0307998542558 
 05/30  06:00:00,9.75,3.68333333333333,231.666666666667,27.0968261505293 
 05/30  07:00:00,10.9916666666667,2.93333333333333,216.666666666667,27.4852129371407 
 05/30  08:00:00,12.9833333333333,0.875,83.3333333333333,27.9982588169565 
 05/30  09:00:00,14.1916666666667,2.39166666666667,40.8333333333333,28.4276021581229 
 05/30  10:00:00,15.1,3.80833333333333,58.3333333333333,28.9612806878156 
 05/30  11:00:00,16.2416666666667,5.99166666666667,178.333333333333,29.6610341518871 
 05/30  12:00:00,16.35,8.34166666666667,270.,30.2458084891821 
 05/30  13:00:00,16.45,9.675,264.166666666667,30.7510800387557 
 05/30  14:00:00,16.0583333333333,10.8833333333333,254.166666666667,31.7907068184699 
 05/30  15:00:00,15.8916666666667,9.84166666666667,255.833333333333,33.2935241925488 
 05/30  16:00:00,15.4583333333333,8.8,260.,34.4584488289138 
 05/30  17:00:00,15.,9.675,260.,34.4665242998318 
 05/30  18:00:00,14.0083333333333,10.3,260.,33.4375581866103 
 05/30  19:00:00,12.6583333333333,10.3,254.166666666667,31.8869750616195 
 05/30  20:00:00,11.9083333333333,9.71666666666667,255.833333333333,30.3202812417609 
 05/30  21:00:00,11.7,10.4666666666667,260.,29.4406445853578 
 05/30  22:00:00,11.7,9.2,260.,28.9812848528644 
 05/30  23:00:00,11.35,8.34166666666667,260.,28.6030704275817 
 05/30  24:00:00,10.8083333333333,9.675,254.166666666667,28.2423235045246 
 05/31  01:00:00,10.6,10.8833333333333,255.833333333333,27.9184536250655 
 05/31  02:00:00,10.6,9.49166666666667,260.,27.6372501251039 
 05/31  03:00:00,10.6,9.425,260.,27.379245483495 
 05/31  04:00:00,10.6,9.075,260.,27.1353751319233 
 05/31  05:00:00,10.6,6.45,260.,26.9151626439268 
 05/31  06:00:00,10.8916666666667,5.2,265.833333333333,27.0407096450612 
 05/31  07:00:00,11.7416666666667,5.2,264.166666666667,27.5286687280072 
 05/31  08:00:00,12.8416666666667,5.78333333333333,265.833333333333,27.8560448183244 
 05/31  09:00:00,14.6416666666667,5.61666666666667,281.666666666667,28.2043158683158 
 05/31  10:00:00,16.5333333333333,4.55833333333333,301.666666666667,28.8553391525935 
 05/31  11:00:00,18.1916666666667,5.325,292.5,29.5834387863775 
 05/31  12:00:00,19.5416666666667,6.2,285.833333333333,30.2676620166173 
 05/31  13:00:00,19.3583333333333,7.36666666666667,278.333333333333,30.8398049849851 
 05/31  14:00:00,18.9,7.90833333333333,270.,31.8966421576634 
 05/31  15:00:00,18.9,6.53333333333333,270.,33.5180248934627 
 05/31  16:00:00,18.9,7.15833333333333,264.166666666667,34.9734558411825 
 05/31  17:00:00,17.6166666666667,8.84166666666667,260.,35.6634729560654 
 05/31  18:00:00,16.35,9.00833333333333,260.,35.6627502989675 
 05/31  19:00:00,15.4583333333333,9.09166666666667,265.833333333333,34.3468720926267 
 05/31  20:00:00,14.0083333333333,8.075,270.,31.8802406560236 
 05/31  21:00:00,13.0083333333333,8.13333333333333,270.,30.5493182153276 
 05/31  22:00:00,12.5666666666667,8.50833333333333,275.833333333333,29.9499386649276 
 05/31  23:00:00,12.1666666666667,8.00833333333333,280.,29.4952844427378 
 05/31  24:00:00,11.7666666666667,7.50833333333333,274.166666666667,29.1016164036171 
 06/01  01:00:00,11.3666666666667,6.95,270.,28.7466323967684 
 06/01  02:00:00,10.9666666666667,6.40833333333333,281.666666666667,28.4189200627052 
 06/01  03:00:00,10.5666666666667,5.90833333333333,278.333333333333,28.1090310051995 
 06/01  04:00:00,10.1666666666667,5.40833333333333,275.833333333333,27.8124309157752 
 06/01  05:00:00,10.,4.55833333333333,280.,27.5597148170346 
 06/01  06:00:00,10.6416666666667,3.51666666666667,268.333333333333,27.8521545904999 
 06/01  07:00:00,12.7333333333333,1.875,260.,28.2643563155282 
 06/01  08:00:00,15.5333333333333,1.29166666666667,131.666666666667,28.6289233319398 
 06/01  09:00:00,17.3416666666667,1.85,40.,29.0260010372661 
 06/01  10:00:00,18.0916666666667,3.26666666666667,34.1666666666667,29.5134926188525 
 06/01  11:00:00,19.9333333333333,3.51666666666667,35.8333333333333,30.4006635156786 
 06/01  12:00:00,22.0916666666667,3.39166666666667,34.1666666666667,31.5039970589342 
 06/01  13:00:00,23.7333333333333,3.89166666666667,222.5,32.2759686015674 
 06/01  14:00:00,26.3833333333333,5.325,319.166666666667,33.3963702937909 
 06/01  15:00:00,24.8833333333333,8.59166666666667,290.,34.741713356465 
 06/01  16:00:00,21.8083333333333,10.8833333333333,284.166666666667,35.1273385771403 
 06/01  17:00:00,19.4666666666667,11.0083333333333,280.,34.8423771321124 
 06/01  18:00:00,18.65,9.925,285.833333333333,35.3149920050374 
 06/01  19:00:00,17.6166666666667,7.49166666666667,295.833333333333,35.0273080974542 
 06/01  20:00:00,15.0666666666667,6.2,288.333333333333,32.6983362068937 
 06/01  21:00:00,13.55,5.61666666666667,280.,31.2099334503122 
 06/01  22:00:00,13.0083333333333,5.2,280.,30.6197728822453 
 06/01  23:00:00,12.8,3.975,280.,30.185628799599 
 06/01  24:00:00,13.0916666666667,2.51666666666667,268.333333333333,29.8459460710329 
 06/02  01:00:00,13.9416666666667,0.875,108.333333333333,29.5860115199487 
 06/02  02:00:00,13.7583333333333,0.583333333333333,151.666666666667,29.3305523233186 
 06/02  03:00:00,13.3,1.64166666666667,254.166666666667,29.0422129009579 
 06/02  04:00:00,13.65,1.45833333333333,244.166666666667,28.8206747269193 
 06/02  05:00:00,14.1916666666667,0.416666666666667,100.,28.6588042074127 
 06/02  06:00:00,15.1,0.0,0.0,29.0725196567887 
 06/02  07:00:00,17.175,0.0,0.0,29.540335194718 
 06/02  08:00:00,19.2916666666667,1.225,11.6666666666667,29.8446975637732 
 06/02  09:00:00,20.6416666666667,2.68333333333333,14.1666666666667,30.2110559883253 
 06/02  10:00:00,22.0916666666667,2.51666666666667,10.,30.8207214427359 
 06/02  11:00:00,23.7333333333333,2.68333333333333,21.6666666666667,31.5613760120844 
 06/02  12:00:00,25.7416666666667,3.1,30.,32.3261081699563 
 06/02  13:00:00,26.35,3.68333333333333,222.5,33.0075215883929 
 06/02  14:00:00,27.7333333333333,4.1,155.833333333333,34.2241477995078 
 06/02  15:00:00,30.5333333333333,6.49166666666667,167.5,36.2112460440568 
 06/02  16:00:00,28.7833333333333,8.2,274.166666666667,37.8923286972596 
 06/02  17:00:00,26.35,8.2,270.,38.9330469857556 
 06/02  18:00:00,25.4583333333333,6.74166666666667,281.666666666667,39.3940706966784 
 06/02  19:00:00,23.7166666666667,6.575,290.,38.6007795771617 
 06/02  20:00:00,20.8166666666667,7.78333333333333,272.5,35.7292934570666 
 06/02  21:00:00,18.1166666666667,5.80833333333333,283.333333333333,33.8851308943342 
 06/02  22:00:00,16.2666666666667,4.74166666666667,276.666666666667,33.1091043080364 
 06/02  23:00:00,15.6,5.49166666666667,271.666666666667,32.5672444923964 
 06/02  24:00:00,15.6,5.05833333333333,280.,32.1624534461918 
 06/03  01:00:00,13.9666666666667,4.01666666666667,280.,31.7465463187863 
 06/03  02:00:00,12.8,3.6,268.333333333333,31.3185915585925 
 06/03  03:00:00,12.8,3.6,271.666666666667,31.0013865242121 
 06/03  04:00:00,12.45,3.6,274.166666666667,30.7098903396595 
 06/03  05:00:00,12.2,3.6,270.,30.4329543832869 
 06/03  06:00:00,12.2,4.825,275.833333333333,30.5863213921448 
 06/03  07:00:00,13.8333333333333,4.475,274.166666666667,31.009481283698 
 06/03  08:00:00,17.5666666666667,2.375,130.,31.5112396200619 
 06/03  09:00:00,21.0333333333333,2.14166666666667,18.3333333333333,32.0751232363187 
 06/03  10:00:00,21.5583333333333,3.18333333333333,214.166666666667,32.6854220121665 
 06/03  11:00:00,23.375,4.825,319.166666666667,33.3663458985407 
 06/03  12:00:00,25.,6.86666666666667,295.833333333333,34.0994521363742 
 06/03  13:00:00,23.7166666666667,8.925,294.166666666667,34.6037030737192 
 06/03  14:00:00,22.8,10.0916666666667,290.,35.5840855098952 
 06/03  15:00:00,23.0916666666667,10.3,284.166666666667,37.1393755940546 
 06/03  16:00:00,22.0166666666667,11.175,280.,38.4864110547859 
 06/03  17:00:00,20.1083333333333,10.6333333333333,285.833333333333,39.1561139846063 
 06/03  18:00:00,18.7583333333333,8.86666666666667,290.,39.052459967525 
 06/03  19:00:00,17.0166666666667,8.84166666666667,284.166666666667,37.6435887728228 
 06/03  20:00:00,15.1083333333333,9.3,285.833333333333,35.1616777796815 
 06/03  21:00:00,14.1083333333333,9.3,290.,33.8271588380748 
 06/03  22:00:00,13.55,8.36666666666667,295.833333333333,33.1890192011319 
 06/03  23:00:00,13.0083333333333,7.7,294.166666666667,32.6927365223478 
 06/03  24:00:00,12.8,7.40833333333333,284.166666666667,32.269887727208 
 06/04  01:00:00,12.45,7.2,285.833333333333,31.8932048204845 
 06/04  02:00:00,11.9083333333333,7.78333333333333,290.,31.5268968765362 
 06/04  03:00:00,11.35,8.2,290.,31.1868582034303 
 06/04  04:00:00,11.1,8.2,290.,30.8708648122184 
 06/04  05:00:00,10.8083333333333,6.74166666666667,284.166666666667,30.5878651222043 
 06/04  06:00:00,11.5333333333333,5.99166666666667,285.833333333333,30.6910969560507 
 06/04  07:00:00,13.1916666666667,6.2,290.,31.159431374578 
 06/04  08:00:00,14.8916666666667,6.78333333333333,290.,31.5704952462313 
 06/04  09:00:00,16.2416666666667,7.2,295.833333333333,32.0048877166987 
 06/04  10:00:00,17.6333333333333,7.49166666666667,294.166666666667,32.5635040889458 
 06/04  11:00:00,18.65,8.63333333333333,290.,33.1960568070028 
 06/04  12:00:00,19.1916666666667,8.65833333333333,290.,33.7654264419463 
 06/04  13:00:00,19.1083333333333,8.84166666666667,290.,34.2772416849271 
 06/04  14:00:00,19.1916666666667,9.3,290.,35.301516219115 
 06/04  15:00:00,19.4,9.3,290.,36.7751918335511 
 06/04  16:00:00,18.4666666666667,9.88333333333333,284.166666666667,37.9639982557177 
 06/04  17:00:00,17.1583333333333,10.3,280.,38.4323395371251 
 06/04  18:00:00,16.0583333333333,9.71666666666667,285.833333333333,38.046825591452 
 06/04  19:00:00,14.9,7.49166666666667,290.,36.4582730960849 
 06/04  20:00:00,13.7583333333333,5.61666666666667,290.,34.3025393355413 
 06/04  21:00:00,13.0083333333333,4.55833333333333,284.166666666667,33.1410109122879 
 06/04  22:00:00,12.45,4.1,280.,32.5568807667247 
 06/04  23:00:00,12.2,3.80833333333333,274.166666666667,32.0942560242324 
 06/04  24:00:00,12.2,3.89166666666667,281.666666666667,31.7056570093816 
 06/05  01:00:00,11.9083333333333,3.51666666666667,278.333333333333,31.3453339193004 
 06/05  02:00:00,11.9916666666667,3.1,270.,31.0209923449311 
 06/05  03:00:00,11.9083333333333,1.29166666666667,112.5,30.7438485323303 
 06/05  04:00:00,12.3416666666667,0.0,0.0,30.4921572816622 
 06/05  05:00:00,12.8,0.875,145.833333333333,30.2815208017549 
 06/05  06:00:00,13.7333333333333,1.5,250.,30.5211438210052 
 06/05  07:00:00,16.3833333333333,0.625,104.166666666667,31.0736116187233 
 06/05  08:00:00,18.7333333333333,0.0,0.0,31.5230888571419 
 06/05  09:00:00,19.75,1.225,11.6666666666667,31.8922297363521 
 06/05  10:00:00,20.6416666666667,2.39166666666667,25.8333333333333,32.470980473466 
 06/05  11:00:00,22.3833333333333,2.6,30.,33.1899548667397 
 06/05  12:00:00,24.2916666666667,3.475,205.,33.9293474284683 
 06/05  13:00:00,27.5666666666667,6.2,306.666666666667,34.6884242771316 
 06/05  14:00:00,28.7583333333333,8.34166666666667,290.,35.9828009159403 
 06/05  15:00:00,26.375,9.38333333333333,290.,37.5129285493459 
 06/05  16:00:00,23.7166666666667,9.21666666666667,290.,38.7897749344232 
 06/05  17:00:00,21.5166666666667,9.09166666666667,284.166666666667,39.5415540082075 
 06/05  18:00:00,18.6166666666667,9.3,280.,39.4318148927645 
 06/05  19:00:00,16.2666666666667,7.49166666666667,285.833333333333,38.0275098045409 
 06/05  20:00:00,14.6083333333333,7.36666666666667,295.833333333333,35.5220793493599 
 06/05  21:00:00,13.55,7.61666666666667,294.166666666667,34.0289109518267 
 06/05  22:00:00,13.0083333333333,7.2,284.166666666667,33.378557105576 
 06/05  23:00:00,12.8,6.90833333333333,280.,32.8810645684476 
 06/05  24:00:00,12.8,6.11666666666667,285.833333333333,32.4695934738341 
 06/06  01:00:00,12.45,5.05833333333333,290.,32.0924844452464 
 06/06  02:00:00,12.2,4.30833333333333,284.166666666667,31.7380509707074 
 06/06  03:00:00,11.9083333333333,3.225,280.,31.4247522051527 
 06/06  04:00:00,11.7,3.18333333333333,274.166666666667,31.1186067739173 
 06/06  05:00:00,11.7,3.30833333333333,275.833333333333,30.8470183435072 
 06/06  06:00:00,12.6333333333333,2.80833333333333,280.,30.9742120130718 
 06/06  07:00:00,15.2833333333333,1.08333333333333,116.666666666667,31.5312468446768 
 06/06  08:00:00,16.9916666666667,1.51666666666667,5.83333333333333,32.0561124851596 
 06/06  09:00:00,17.8416666666667,2.6,21.6666666666667,32.4773854108051 
 06/06  10:00:00,19.2916666666667,2.30833333333333,35.8333333333333,33.1086574548954 
 06/06  11:00:00,20.6416666666667,2.39166666666667,28.3333333333333,33.8088179217745 
 06/06  12:00:00,22.3833333333333,4.11666666666667,189.166666666667,34.4833559968439 
 06/06  13:00:00,24.9333333333333,5.78333333333333,298.333333333333,35.2021702724259 
 06/06  14:00:00,25.4583333333333,7.36666666666667,290.,36.403543775267 
 06/06  15:00:00,22.725,9.425,290.,37.7594307252549 
 06/06  16:00:00,20.4583333333333,10.3,290.,38.7803038540289 
 06/06  17:00:00,19.0083333333333,10.3,290.,39.1965044403387 
 06/06  18:00:00,17.3666666666667,10.8833333333333,284.166666666667,38.7373946469952 
 06/06  19:00:00,16.35,9.84166666666667,285.833333333333,37.1022089693642 
 06/06  20:00:00,15.1083333333333,7.86666666666667,290.,35.0337604669101 
 06/06  21:00:00,14.4,6.61666666666667,284.166666666667,33.9177185202467 
 06/06  22:00:00,14.1083333333333,6.2,280.,33.3635711687663 
 06/06  23:00:00,13.9,6.78333333333333,280.,32.9151929662788 
 06/06  24:00:00,13.9,6.03333333333333,280.,32.5382462641941 
 06/07  01:00:00,13.2583333333333,5.2,285.833333333333,32.1769522604673 
 06/07  02:00:00,12.8,5.2,290.,31.8298029303388 
 06/07  03:00:00,12.45,5.2,295.833333333333,31.5251979323745 
 06/07  04:00:00,12.2,5.2,288.333333333333,31.2224826979129 
 06/07  05:00:00,12.2,5.2,285.833333333333,30.9602329459299 
 06/07  06:00:00,12.55,5.2,284.166666666667,31.053070243645 
 06/07  07:00:00,13.7333333333333,5.2,285.833333333333,31.4918604890143 
 06/07  08:00:00,15.1,5.2,290.,31.9595976976954 
 06/07  09:00:00,16.2416666666667,5.78333333333333,290.,32.3421068876816 
 06/07  10:00:00,16.9916666666667,7.36666666666667,295.833333333333,32.8605239358844 
 06/07  11:00:00,17.8416666666667,9.13333333333333,294.166666666667,33.5416195751869 
 06/07  12:00:00,18.3,9.8,290.,33.9207138133192 
 06/07  13:00:00,18.0083333333333,9.8,284.166666666667,34.2534286308922 
 06/07  14:00:00,17.8,9.50833333333333,285.833333333333,35.3323040741039 
 06/07  15:00:00,17.8,8.075,284.166666666667,36.7382493510502 
 06/07  16:00:00,17.8,8.13333333333333,280.,37.8918174493542 
 06/07  17:00:00,17.45,8.15833333333333,285.833333333333,38.2340769487287 
 06/07  18:00:00,16.5583333333333,7.40833333333333,284.166666666667,37.7570865789342 
 06/07  19:00:00,15.1083333333333,6.61666666666667,291.666666666667,36.1159179645931 
 06/07  20:00:00,13.7583333333333,4.975,294.166666666667,34.1409351138311 
 06/07  21:00:00,12.6583333333333,4.1,284.166666666667,33.0824855445443 
 06/07  22:00:00,12.2,4.74166666666667,280.,32.5144013253235 
 06/07  23:00:00,12.2,4.55833333333333,285.833333333333,32.0839420618847 
 06/07  24:00:00,11.9083333333333,3.51666666666667,295.833333333333,31.7022073672495 
 06/08  01:00:00,11.7,3.68333333333333,288.333333333333,31.3427248440094 
 06/08  02:00:00,11.7,4.1,291.666666666667,31.0255784959886 
 06/08  03:00:00,11.35,4.1,300.,30.7213052221079 
 06/08  04:00:00,10.8083333333333,3.51666666666667,288.333333333333,30.4055058777869 
 06/08  05:00:00,10.6,3.1,280.,30.1203886329096 
 06/08  06:00:00,11.2416666666667,3.68333333333333,285.833333333333,30.2856170037131 
 06/08  07:00:00,12.9833333333333,2.93333333333333,290.,30.7247210687608 
 06/08  08:00:00,14.8916666666667,3.26666666666667,295.833333333333,31.1098521154226 
 06/08  09:00:00,16.5333333333333,5.325,300.,31.5180559667373 
 06/08  10:00:00,17.55,6.2,294.166666666667,32.0511540291872 
 06/08  11:00:00,19.0833333333333,6.78333333333333,295.833333333333,32.7049188173599 
 06/08  12:00:00,20.35,7.78333333333333,294.166666666667,33.3502601221241 
 06/08  13:00:00,21.2416666666667,7.90833333333333,295.833333333333,33.9159613608387 
 06/08  14:00:00,21.0583333333333,8.63333333333333,300.,34.9970522858936 
 06/08  15:00:00,20.6,9.59166666666667,294.166666666667,36.5097446865554 
 06/08  16:00:00,20.25,10.0916666666667,284.166666666667,37.8434970074046 
 06/08  17:00:00,19.0083333333333,10.0083333333333,280.,38.5604727704812 
 06/08  18:00:00,17.6583333333333,10.675,274.166666666667,38.35368161566 
 06/08  19:00:00,16.5583333333333,9.84166666666667,275.833333333333,36.9127817163583 
 06/08  20:00:00,15.1083333333333,7.28333333333333,280.,34.5337538188261 
 06/08  21:00:00,14.1083333333333,7.36666666666667,280.,33.2178299313515 
 06/08  22:00:00,13.55,7.61666666666667,280.,32.5991202003193 
 06/08  23:00:00,13.0083333333333,7.49166666666667,291.666666666667,32.1146551230309 
 06/08  24:00:00,12.45,7.7,300.,31.6869042821032 
 06/09  01:00:00,12.2,7.7,300.,31.3049934345624 
 06/09  02:00:00,12.2,7.7,294.166666666667,30.9734665117353 
 06/09  03:00:00,11.9083333333333,7.40833333333333,290.,30.6646684580431 
 06/09  04:00:00,11.7,6.61666666666667,290.,30.3651689072072 
 06/09  05:00:00,11.7,5.61666666666667,284.166666666667,30.1055048796476 
 06/09  06:00:00,12.3416666666667,5.2,280.,30.2980818669404 
 06/09  07:00:00,13.7333333333333,5.2,285.833333333333,30.7428222705537 
